audit_file,nneg,npos,outpath,outdir
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4/PIHEA4_10September15/PIHEA4_10September15_audit_HAPE_21Apr.fig,12,9,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4/PIHEA4_10September15/PIHEA4_10September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4/PIHEA4_10September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4/PIHEA5_10September15/PIHEA5_10September15_audit_HAPE_21Apr.fig,2,2,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4/PIHEA5_10September15/PIHEA5_10September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4/PIHEA5_10September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4/PIHEA7_10September15/PIHEA7_10September15_audit_HAPE_21Apr.fig,15,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4/PIHEA7_10September15/PIHEA7_10September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4/PIHEA7_10September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4/PIHEA9_10September15/PIHEA9_10September15_audit_HAPE_21Apr.fig,10,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4/PIHEA9_10September15/PIHEA9_10September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4/PIHEA9_10September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4/POHK1_4September15/POHK1_4September15_audit_HAPE_21Apr.fig,3,4,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4/POHK1_4September15/POHK1_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4/POHK1_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4/POHK10_4September15/POHK10_4September15_audit_HAPE_21Apr.fig,5,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4/POHK10_4September15/POHK10_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4/POHK10_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4/POHK2_4September15/POHK2_4September15_audit_HAPE_21Apr.fig,3,2,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4/POHK2_4September15/POHK2_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4/POHK2_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4/POHK3_4September15/POHK3_4September15_audit_HAPE_21Apr.fig,2,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4/POHK3_4September15/POHK3_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4/POHK3_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4/POHK4_4September15/POHK4_4September15_audit_HAPE_21Apr.fig,3,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4/POHK4_4September15/POHK4_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4/POHK4_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4/POHK5_4September15/POHK5_4September15_audit_HAPE_21Apr.fig,3,3,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4/POHK5_4September15/POHK5_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4/POHK5_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4/POHK6_4September15/POHK6_4September15_audit_HAPE_21Apr.fig,3,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4/POHK6_4September15/POHK6_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4/POHK6_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4/POHK7_4September15/POHK7_4September15_audit_HAPE_21Apr.fig,2,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4/POHK7_4September15/POHK7_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4/POHK7_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4/POHK8_4September15/POHK8_4September15_audit_HAPE_21Apr.fig,1,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4/POHK8_4September15/POHK8_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4/POHK8_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4/POHK9_4September15/POHK9_4September15_audit_HAPE_21Apr.fig,7,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4/POHK9_4September15/POHK9_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4/POHK9_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4/ULP10_4September15/ULP10_4September15_audit_HAPE_21Apr.fig,3,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4/ULP10_4September15/ULP10_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4/ULP10_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4/ULP4_4September15/ULP4_4September15_audit_HAPE_21Apr.fig,5,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4/ULP4_4September15/ULP4_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4/ULP4_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4/ULP5_4September15/ULP5_4September15_audit_HAPE_21Apr.fig,4,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4/ULP5_4September15/ULP5_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4/ULP5_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4/ULP9_4September15/ULP9_4September15_audit_HAPE_21Apr.fig,3,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4/ULP9_4September15/ULP9_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4/ULP9_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4/ULPROV1_4September15/ULPROV1_4September15_audit_HAPE_21Apr.fig,3,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4/ULPROV1_4September15/ULPROV1_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4/ULPROV1_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4_BACKUP/KROV2-2_4September15/KROV2-2_4September15_audit_HAPE_21Apr.fig,23,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4_BACKUP/KROV2-2_4September15/KROV2-2_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4_BACKUP/KROV2-2_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4_BACKUP/KROV4_4September15/KROV4_4September15_audit_HAPE_21Apr.fig,386,224,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4_BACKUP/KROV4_4September15/KROV4_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4_BACKUP/KROV4_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4_BACKUP/KROV6_4September15/KROV6_4September15_audit_HAPE_21Apr.fig,360,7,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4_BACKUP/KROV6_4September15/KROV6_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4_BACKUP/KROV6_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4_BACKUP/KROV7_27August15/KROV7_27August15_audit_HAPE_21Apr.fig,3,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4_BACKUP/KROV7_27August15/KROV7_27August15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4_BACKUP/KROV7_27August15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4_BACKUP/NBOG3_4September15/NBOG3_4September15_audit_HAPE_21Apr.fig,5,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4_BACKUP/NBOG3_4September15/NBOG3_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4_BACKUP/NBOG3_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4_BACKUP/PIHE1_10September15/PIHE1_10September15_audit_HAPE_21Apr.fig,5,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4_BACKUP/PIHE1_10September15/PIHE1_10September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4_BACKUP/PIHE1_10September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4_BACKUP/PIHE10_10Spetember15/PIHE10_10Spetember15_audit_HAPE_21Apr.fig,6,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4_BACKUP/PIHE10_10Spetember15/PIHE10_10Spetember15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4_BACKUP/PIHE10_10Spetember15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4_BACKUP/PIHE10_19August15/PIHE10_19August15_audit_HAPE_21Apr.fig,6,4,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4_BACKUP/PIHE10_19August15/PIHE10_19August15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4_BACKUP/PIHE10_19August15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4_BACKUP/PIHE8_10September15/PIHE8_10September15_audit_HAPE_21Apr.fig,7,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4_BACKUP/PIHE8_10September15/PIHE8_10September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4_BACKUP/PIHE8_10September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4_BACKUP/PIHE8_18August15/PIHE8_18August15_audit_HAPE_21Apr.fig,8,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4_BACKUP/PIHE8_18August15/PIHE8_18August15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4_BACKUP/PIHE8_18August15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4_BACKUP/PIHEA3_10September15/PIHEA3_10September15_audit_HAPE_21Apr.fig,6,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4_BACKUP/PIHEA3_10September15/PIHEA3_10September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4_BACKUP/PIHEA3_10September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4_BACKUP/PIHEA6_10September15/PIHEA6_10September15_audit_HAPE_21Apr.fig,7,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4_BACKUP/PIHEA6_10September15/PIHEA6_10September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4_BACKUP/PIHEA6_10September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4_BACKUP/ULP1_4September15/ULP1_4September15_audit_HAPE_21Apr.fig,2,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4_BACKUP/ULP1_4September15/ULP1_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4_BACKUP/ULP1_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4_BACKUP/ULP2_4September15/ULP2_4September15_audit_HAPE_21Apr.fig,8,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4_BACKUP/ULP2_4September15/ULP2_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4_BACKUP/ULP2_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4_BACKUP/ULP3_4September15/ULP3_4September15_audit_HAPE_21Apr.fig,9,2,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4_BACKUP/ULP3_4September15/ULP3_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4_BACKUP/ULP3_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4_BACKUP/ULP7_4September15/ULP7_4September15_audit_HAPE_21Apr.fig,8,12,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4_BACKUP/ULP7_4September15/ULP7_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4_BACKUP/ULP7_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2015_R4_BACKUP/ULP8_4September15/ULP8_4September15_audit_HAPE_21Apr.fig,2,7,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2015_R4_BACKUP/ULP8_4September15/ULP8_4September15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2015_R4_BACKUP/ULP8_4September15
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMANOA_2015_R2/MANOA1_14August15/MANOA1_14August15_audit_HAPE_21Apr.fig,5,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMANOA_2015_R2/MANOA1_14August15/MANOA1_14August15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMANOA_2015_R2/MANOA1_14August15
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMANOA_2015_R2/MANOA2_14August15/MANOA2_14August15_audit_HAPE_21Apr.fig,4,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMANOA_2015_R2/MANOA2_14August15/MANOA2_14August15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMANOA_2015_R2/MANOA2_14August15
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMANOA_2015_R2/MANOA3_14August15/MANOA3_14August15_audit_HAPE_21Apr.fig,4,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMANOA_2015_R2/MANOA3_14August15/MANOA3_14August15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMANOA_2015_R2/MANOA3_14August15
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMANOA_2015_R2/MANOA6_14August15/MANOA6_14August15_audit_HAPE_21Apr.fig,3,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMANOA_2015_R2/MANOA6_14August15/MANOA6_14August15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMANOA_2015_R2/MANOA6_14August15
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMANOA_2015_R2/MANOA7_14August15/MANOA7_14August15_audit_HAPE_21Apr.fig,5,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMANOA_2015_R2/MANOA7_14August15/MANOA7_14August15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMANOA_2015_R2/MANOA7_14August15
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMANOA_2015_R2/MANOA8_14August15/MANOA8_14August15_audit_HAPE_21Apr.fig,8,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMANOA_2015_R2/MANOA8_14August15/MANOA8_14August15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMANOA_2015_R2/MANOA8_14August15
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMANOA_2015_R2_BACKUP/MANOA4_14August15/MANOA4_14August15_audit_HAPE_21Apr.fig,6,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMANOA_2015_R2_BACKUP/MANOA4_14August15/MANOA4_14August15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMANOA_2015_R2_BACKUP/MANOA4_14August15
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMANOA_2015_R2_BACKUP/MANOA5_14August15/MANOA5_14August15_audit_HAPE_21Apr.fig,3,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMANOA_2015_R2_BACKUP/MANOA5_14August15/MANOA5_14August15_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMANOA_2015_R2_BACKUP/MANOA5_14August15
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMANOA_2015_R3/MANO1/MANO1_audit_HAPE_21Apr.fig,12,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMANOA_2015_R3/MANO1/MANO1_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMANOA_2015_R3/MANO1
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMANOA_2015_R3/MANO3/MANO3_audit_HAPE_21Apr.fig,5,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMANOA_2015_R3/MANO3/MANO3_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMANOA_2015_R3/MANO3
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMANOA_2015_R3/MANO4/MANO4_audit_HAPE_21Apr.fig,4,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMANOA_2015_R3/MANO4/MANO4_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMANOA_2015_R3/MANO4
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMANOA_2015_R3/MANO6/MANO6_audit_HAPE_21Apr.fig,5,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMANOA_2015_R3/MANO6/MANO6_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMANOA_2015_R3/MANO6
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMANOA_2015_R3/MANO7/MANO7_audit_HAPE_21Apr.fig,6,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMANOA_2015_R3/MANO7/MANO7_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMANOA_2015_R3/MANO7
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMANOA_2015_R3_BACKUP/MANO2/MANO2_audit_HAPE_21Apr.fig,5,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMANOA_2015_R3_BACKUP/MANO2/MANO2_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMANOA_2015_R3_BACKUP/MANO2
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMANOA_2015_R3_BACKUP/MANO5/MANO5_audit_HAPE_21Apr.fig,5,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMANOA_2015_R3_BACKUP/MANO5/MANO5_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMANOA_2015_R3_BACKUP/MANO5
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMANOA_2015_R3_BACKUP/MANO8/MANO8_audit_HAPE_21Apr.fig,8,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMANOA_2015_R3_BACKUP/MANO8/MANO8_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMANOA_2015_R3_BACKUP/MANO8
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMP_2014_R3/UMP11RKA2900_01Apr14/UMP11RKA2900_01Apr14_dnnClass_audit_HAPE_18Jun14.fig,126,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMP_2014_R3/UMP11RKA2900_01Apr14/UMP11RKA2900_01Apr14_dnnClass_audit_HAPE_18Jun14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMP_2014_R3/UMP11RKA2900_01Apr14
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMP_2014_R3/UMP11RKA2900_02May14/UMP11RKA2900_02May14_dnnClass_audit_HAPE_18Jun14.fig,126,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMP_2014_R3/UMP11RKA2900_02May14/UMP11RKA2900_02May14_dnnClass_audit_HAPE_18Jun14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMP_2014_R3/UMP11RKA2900_02May14
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMP_2014_R3/UMP12SWAIBRI_14May14/UMP12SWAIBRI_14May14_dnnClass_audit_HAPE_18Jun14.fig,482,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMP_2014_R3/UMP12SWAIBRI_14May14/UMP12SWAIBRI_14May14_dnnClass_audit_HAPE_18Jun14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMP_2014_R3/UMP12SWAIBRI_14May14
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMP_2014_R3/UMP13SWAHGUL_14May14/UMP13SWAHGUL_14May14_dnnClass_audit_HAPE_18Jun14.fig,1388,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMP_2014_R3/UMP13SWAHGUL_14May14/UMP13SWAHGUL_14May14_dnnClass_audit_HAPE_18Jun14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMP_2014_R3/UMP13SWAHGUL_14May14
\\NAS1\NAS1_2Jun14/Figs/KESRP_UMP_2014_R3/UMP14SPAKVIL_14May14/UMP14SPAKVIL_14May14_dnnClass_audit_HAPE_18Jun14.fig,456,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_UMP_2014_R3/UMP14SPAKVIL_14May14/UMP14SPAKVIL_14May14_dnnClass_audit_HAPE_18Jun14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_UMP_2014_R3/UMP14SPAKVIL_14May14
